coupon_id,promotion_id,customer_id,order_id,discount_amount
52263,23,27333,237177,2467.21
52264,45,80326,237186,354.63
52265,78,360,237188,442.94
52266,94,13902,237210,976.49
52267,58,85585,237225,1401.16
52268,15,22430,237228,1650.41
52269,62,45880,237239,154.6
52270,61,6947,237246,3432.44
52271,53,95415,237248,1392.08
52272,61,41296,237263,2156.95
52273,80,12054,237264,423.95
52274,92,40981,237265,605.43
52275,100,10470,237270,2506.88
52276,17,26893,237280,89.53
52277,11,27653,237281,11.27
52278,90,94215,237287,1737.15
52279,78,74466,237288,1220.12
52280,56,6350,237292,637.01
52281,43,42787,237295,777.72
52282,65,75857,237300,283.39
52283,24,54012,237303,1317.31
52284,64,60247,237307,215.06
52285,24,29027,237308,1229.55
52286,75,94731,237310,1949.87
52287,1,62790,237313,426.17
52288,81,71940,237314,2147.14
52289,57,63357,237317,2703.06
52290,79,55512,237320,1742.62
52291,67,48027,237336,735.89
52292,64,27700,237340,333.51
52293,47,35353,237343,458.69
52294,47,47305,237344,2166.76
52295,66,19531,237345,539.71
52296,87,38700,237349,585.07
52297,79,22957,237350,521.94
52298,25,79961,237355,193.4
52299,61,49497,237357,1821.99
52300,28,96854,237363,752.25
52301,46,82821,237377,1474.73
52302,89,38134,237378,1786.19
52303,21,66983,237385,422.16
52304,30,73722,237386,671.43
52305,27,40919,237390,145.41
52306,65,37055,237394,450.19
52307,95,67105,237397,867.56
52308,46,27986,237401,975.01
52309,91,73885,237416,2693.9
52310,37,53872,237422,1122.82
52311,46,65798,237423,1904.51
52312,16,53827,237427,1669.79
52313,45,96719,237430,804.25
52314,17,77158,237440,853.2
52315,43,67680,237443,1020.97
52316,53,31196,237453,1068.97
52317,44,39204,237457,1582.94
52318,92,85955,237458,1997.67
52319,92,60875,237460,1084.82
52320,18,40359,237462,1407.36
52321,22,91880,237464,594.45
52322,5,55480,237471,1073.48
52323,74,73949,237478,482.22
52324,37,46879,237481,765.7
52325,11,34049,237483,1924.76
52326,10,31881,237485,1054.87
52327,65,3807,237491,116.87
52328,17,94847,237499,1468.64
52329,94,75100,237502,455.07
52330,89,69384,237504,491.2
52331,3,61974,237507,780.96
52332,82,16274,237511,391.82
52333,89,5387,237521,1386.84
52334,35,48477,237522,711.56
52335,30,10576,237527,1961.37
52336,51,86770,237535,190.82
52337,16,61868,237536,111.62
52338,87,89754,237541,828.38
52339,81,82200,237545,1252.62
52340,95,41700,237547,829.7
52341,42,67565,237553,1212.33
52342,74,88830,237554,147.35
52343,42,41983,237555,1040.33
52344,91,20278,237558,2057.04
52345,73,82218,237559,1705.15
52346,72,41158,237562,80.71
52347,22,79301,237565,84.97
52348,78,15911,237566,481.83
52349,70,48020,237568,582.91
52350,68,54343,237573,662.91
52351,98,93435,237575,1369.23
52352,41,91214,237577,777.78
52353,80,47067,237583,387.77
52354,62,70634,237584,91.42
52355,71,80236,237585,1462.04
52356,50,39012,237591,205.64
52357,75,62448,237592,4497.31
52358,82,36888,237594,734.16
52359,83,93080,237604,1648.32
52360,77,68014,237606,393.12
52361,44,44239,237607,4782.99
52362,71,47197,237610,1207.97
52363,14,51551,237620,593.86
52364,28,59921,237623,166.59
52365,27,87902,237627,89.63
52366,1,20180,237639,272.61
52367,30,6580,237640,2826.16
52368,76,63873,237644,1141.86
52369,49,9218,237656,2158.64
52370,25,57690,237658,668.23
52371,76,39541,237660,1419.43
52372,6,58857,237667,347.35
52373,66,36494,237670,436.91
52374,48,72480,237671,1124.71
52375,56,63648,237675,1772.98
52376,74,64270,237677,587.79
52377,93,61271,237679,99.59
52378,4,57961,237691,98.72
52379,12,22969,237693,2855.17
52380,64,71568,237695,459.15
52381,79,66791,237697,209.68
52382,6,37063,237708,264.91
52383,40,26952,237710,429.07
52384,11,28224,237713,2206.44
52385,39,65959,237716,712.51
52386,99,29529,237720,3288.31
52387,12,26964,237724,2611.84
52388,14,16085,237726,535.6
52389,3,30365,237740,815.38
52390,19,88072,237742,479.36
52391,46,66444,237744,564.97
52392,60,68911,237760,648.49
52393,36,30221,237762,683.29
52394,42,6801,237763,95.88
52395,10,60265,237765,1680.9
52396,16,34682,237766,1009.66
52397,86,35530,237770,485.5
52398,1,25750,237773,518.76
52399,41,84618,237775,1173.6
52400,19,40148,237782,486.3
52401,48,94068,237788,3186.94
52402,75,88704,237790,112.44
52403,67,48329,237795,968.87
52404,96,27406,237796,346.04
52405,10,65502,237803,165.2
52406,7,94238,237814,3410.86
52407,5,90552,237821,1613.54
52408,71,47338,237822,323.17
52409,90,58166,237825,2727.81
52410,51,21125,237829,1516.78
52411,71,36261,237831,1463.45
52412,30,56189,237840,2198.03
52413,93,64537,237846,428.19
52414,78,3609,237849,504.01
52415,91,66194,237854,2766.32
52416,44,1318,237871,1820.5
52417,90,67127,237872,1216.13
52418,86,8522,237873,506.98
52419,74,80549,237874,1366.48
52420,67,83692,237877,490.06
52421,29,93939,237879,2767.04
52422,47,50973,237887,2977.92
52423,78,14277,237893,790.16
52424,72,93000,237896,656.69
52425,60,73178,237898,2414.78
52426,13,85717,237899,1687.43
52427,36,85944,237901,1283.55
52428,32,80727,237905,2438.54
52429,48,14127,237906,3032.95
52430,79,94936,237909,322.98
52431,85,9281,237921,718.99
52432,27,52601,237927,325.68
52433,75,72732,237930,1425.48
52434,17,55381,237932,2301.96
52435,91,33071,237938,1627.07
52436,4,9353,237939,627.83
52437,44,75246,237948,4005.92
52438,79,53946,237949,128.93
52439,65,70605,237956,170.92
52440,19,20830,237959,86.64
52441,85,44208,237965,4774.59
52442,60,12240,237969,1598.17
52443,32,97996,237971,891.6
52444,56,66048,237979,13.75
52445,48,1426,237994,1764.4
52446,63,64622,238001,352.15
52447,72,42161,238011,2098.45
52448,61,72618,238012,1327.7
52449,40,14322,238016,1400.87
52450,58,15886,238033,1378.62
52451,62,8422,238036,1336.18
52452,78,36746,238043,520.9
52453,59,40999,238047,33.21
52454,96,50719,238049,3538.99
52455,23,9522,238051,2053.73
52456,78,74792,238052,114.42
52457,5,60841,238053,1128.21
52458,49,30646,238057,2834.09
52459,63,90255,238064,3.61
52460,23,37464,238065,1677.73
52461,55,25499,238076,1998.52
52462,47,29938,238082,691.59
52463,70,60142,238083,192.15
52464,10,583,238090,2233.28
52465,9,26097,238103,1134.27
52466,33,27232,238108,1639.71
52467,22,57650,238116,473.91
52468,55,63156,238117,494.76
52469,28,40949,238118,636.33
52470,66,32560,238121,516.29
52471,17,50300,238128,2951.36
52472,19,63347,238134,501.52
52473,53,83458,238136,721.15
52474,8,77701,238143,326.77
52475,64,75533,238149,277.2
52476,16,89520,238156,618.57
52477,43,76181,238161,1725.81
52478,74,31442,238169,661.19
52479,99,85030,238170,628.46
52480,61,56226,238176,1885.4
52481,92,81524,238181,619.35
52482,52,19325,238183,636.26
52483,16,60272,238186,367.15
52484,43,53385,238188,38.45
52485,66,95613,238194,476.92
52486,88,15704,238204,455.7
52487,51,16379,238210,499.14
52488,33,66951,238215,472.46
52489,9,97003,238228,48.27
52490,35,87614,238229,2914.67
52491,8,47021,238241,773.52
52492,36,17892,238245,506.72
52493,88,14416,238249,1401.03
52494,11,83413,238250,156.99
52495,80,52926,238257,271.45
52496,18,74299,238260,1025.06
52497,94,58023,238262,1523.84
52498,15,85224,238264,752.97
52499,7,1020,238268,3266.9
52500,83,83944,238269,651.15
52501,60,43686,238270,2002.57
52502,28,62174,238273,912.41
52503,89,97889,238280,124.35
52504,70,78177,238290,87.9
52505,70,73721,238304,26.29
52506,37,99393,238309,893.33
52507,41,50762,238310,215.28
52508,62,98769,238316,2530.77
52509,8,36596,238320,17.98
52510,81,23513,238333,986.57
52511,56,59427,238340,1302.23
52512,43,90532,238341,424.14
52513,51,65603,238345,588.98
52514,64,95356,238350,487.6
52515,63,99317,238352,110.83
52516,90,10109,238362,2894.85
52517,91,92396,238368,1430.12
52518,57,52917,238371,3361.12
52519,12,90024,238379,128.07
52520,35,91820,238380,3127.72
52521,56,83260,238383,1203.87
52522,35,44877,238384,3716.26
52523,32,74530,238388,1050.9
52524,20,1075,238389,2647.23
52525,78,9058,238395,840.64
52526,100,14711,238412,1914.25
52527,55,61978,238414,757.36
52528,65,22131,238417,258.19
52529,72,31768,238419,1656.3
52530,21,20412,238433,1199.99
52531,55,88299,238435,281.96
52532,74,84480,238437,475.92
52533,45,35737,238440,1181.95
52534,40,50381,238441,107.59
52535,96,72708,238445,456.64
52536,27,96870,238447,241.67
52537,3,23347,238448,420.02
52538,33,25269,238449,221.68
52539,79,13951,238455,897.36
52540,46,46290,238462,293.44
52541,28,60707,238466,532.25
52542,48,3200,238467,281.65
52543,94,33037,238470,3647.37
52544,8,54716,238476,446.77
52545,10,92317,238480,1514.17
52546,6,72513,238481,945.35
52547,66,75529,238490,954.35
52548,8,91359,238492,72.74
52549,47,18231,238493,1472.84
52550,44,53464,238495,270.61
52551,56,62737,238496,1276.04
52552,49,43724,238497,4244.03
52553,52,15783,238500,1328.28
52554,28,44453,238502,601.39
52555,8,93430,238507,256.82
52556,18,92426,238515,1924.37
52557,44,6907,238516,1016.6
52558,13,89408,238518,3889.05
52559,67,35521,238525,2170.33
52560,84,98415,238527,1448.66
52561,62,17714,238528,1534.88
52562,52,82545,238535,457.66
52563,53,75147,238536,165.1
52564,92,87382,238537,663.72
52565,78,73709,238540,1596.64
52566,19,48372,238541,433.63
52567,81,92409,238543,452.32
52568,99,53022,238544,1310.57
52569,17,52502,238547,3120.52
52570,19,92732,238554,579.43
52571,92,16713,238560,1932.9
52572,73,45476,238562,128.09
52573,7,51947,238563,2861.73
52574,80,13851,238564,23.06
52575,30,76883,238569,3033.53
52576,59,9179,238579,132.73
52577,43,94996,238580,733.19
52578,73,63237,238581,1017.94
52579,31,72760,238588,2161.3
52580,31,89678,238591,4545.26
52581,97,53329,238594,21.52
52582,42,15186,238596,440.93
52583,76,28249,238603,582.88
52584,55,97701,238606,2413.77
52585,12,27484,238610,2820.67
52586,82,82750,238627,3547.07
52587,78,88607,238633,1080.4
52588,90,7594,238639,4567.92
52589,47,1620,238644,2974.56
52590,25,57496,238645,1408.89
52591,61,39689,238647,692.33
52592,44,46868,238659,602.09
52593,50,46227,238662,351.39
52594,25,99537,238664,1939.66
52595,72,962,238669,595.02
52596,74,49592,238671,876.16
52597,78,58066,238682,609.77
52598,97,99296,238684,146.5
52599,59,66294,238686,85.58
52600,65,40597,238692,238.81
52601,14,78995,238693,398.87
52602,50,79689,238696,22.14
52603,24,25628,238703,1658.3
52604,45,25224,238705,1149.2
52605,6,9859,238708,505.22
52606,84,79604,238709,272.84
52607,98,66025,238711,60.43
52608,70,1620,238719,211.55
52609,32,83919,238725,2298.26
52610,37,85911,238727,621.91
52611,96,58331,238729,731.92
52612,20,38131,238731,419.24
52613,62,61340,238733,1824.26
52614,11,46220,238739,1810.87
52615,5,52296,238740,1608.12
52616,17,64006,238748,1354.19
52617,21,42441,238750,2443.12
52618,45,82123,238753,1238.01
52619,69,42144,238755,329.1
52620,42,24924,238765,438.83
52621,17,30481,238776,671.29
52622,34,98197,238779,2555.67
52623,92,22357,238784,367.28
52624,30,63999,238785,1376.26
52625,96,94439,238789,3421.49
52626,82,4359,238793,2147.16
52627,71,34344,238802,310.15
52628,41,30164,238804,71.49
52629,93,18856,238805,1195.73
52630,22,48877,238813,410.73
52631,71,778,238817,480.24
52632,63,80505,238820,906.23
52633,27,5144,238821,590.37
52634,77,61654,238822,929.98
52635,51,36482,238831,1404.94
52636,35,65845,238839,453.98
52637,62,88480,238845,2020.46
52638,62,83290,238848,1836.47
52639,27,79961,238851,551.58
52640,80,51214,238852,436.1
52641,77,39453,238855,3241.42
52642,53,23267,238856,640.6
52643,45,16997,238861,320.34
52644,53,58427,238864,819.29
52645,16,70901,238866,754.04
52646,14,25846,238871,207.0
52647,58,79808,238875,753.86
52648,36,43454,238879,817.28
52649,14,10656,238880,356.95
52650,51,25446,238886,534.91
52651,34,94170,238887,2378.14
52652,42,869,238900,136.35
52653,47,86964,238902,1769.62
52654,32,47513,238903,2436.46
52655,79,43848,238907,1970.9
52656,11,59597,238912,621.19
52657,40,99366,238914,289.44
52658,40,98595,238915,752.35
52659,93,91729,238916,2828.85
52660,95,93411,238920,754.82
52661,19,20385,238922,457.12
52662,15,57460,238923,2078.22
52663,26,48862,238931,3048.5
52664,87,40902,238949,814.61
52665,29,96830,238952,675.99
52666,3,17497,238955,2052.64
52667,82,56101,238958,836.86
52668,79,30419,238960,1656.44
52669,93,90771,238970,1048.35
52670,73,9028,238972,49.38
52671,36,28170,238975,824.04
52672,6,55284,238988,186.29
52673,4,74222,238990,749.38
52674,95,16137,238991,2133.4
52675,51,98450,238996,1231.01
52676,71,3311,239002,582.38
52677,90,6967,239017,395.68
52678,62,64185,239018,1802.05
52679,67,45066,239029,3037.73
52680,79,87678,239038,1359.89
52681,98,16303,239040,438.63
52682,43,2744,239041,1740.21
52683,57,56634,239043,1859.83
52684,30,21461,239050,1754.2
52685,96,50201,239052,3867.9
52686,91,12066,239053,605.97
52687,82,77730,239055,446.59
52688,8,58279,239061,181.69
52689,97,86147,239067,253.5
52690,91,76239,239071,941.94
52691,72,81835,239075,901.82
52692,12,54406,239079,3377.81
52693,35,20692,239087,3963.94
52694,65,18005,239091,545.79
52695,75,71838,239103,740.39
52696,69,2724,239110,262.57
52697,96,24408,239117,960.05
52698,50,7777,239119,371.98
52699,16,83412,239124,863.45
52700,57,38444,239128,1334.36
52701,2,63804,239129,1551.15
52702,82,28477,239131,361.64
52703,98,8861,239137,1555.48
52704,33,70514,239142,1181.6
52705,51,87317,239153,1724.0
52706,64,81655,239167,345.82
52707,48,60014,239173,795.97
52708,14,51326,239176,250.59
52709,34,37798,239179,1010.56
52710,24,40185,239197,1134.28
52711,52,9686,239203,1225.62
52712,27,79964,239205,516.72
52713,47,74809,239212,1422.7
52714,49,18032,239213,3468.46
52715,60,99564,239214,826.7
52716,83,52030,239227,1795.92
52717,7,44647,239239,718.59
52718,70,7375,239242,633.33
52719,100,26419,239243,1051.76
52720,42,63172,239245,310.41
52721,26,59165,239252,2038.78
52722,45,82060,239254,1078.22
52723,51,49132,239263,1487.28
52724,61,78719,239273,2400.97
52725,69,7616,239276,1319.94
52726,28,63012,239281,1328.38
52727,88,62370,239290,1301.34
52728,13,75578,239293,1514.32
52729,84,79146,239297,1488.29
52730,30,40802,239300,1071.43
52731,63,12499,239312,394.51
52732,24,44618,239320,313.95
52733,45,46214,239325,976.52
52734,11,37547,239326,1688.43
52735,97,38961,239335,213.2
52736,68,74463,239337,1528.91
52737,66,37837,239338,270.32
52738,99,39155,239340,1077.09
52739,12,65538,239341,1863.75
52740,6,91509,239344,630.79
52741,36,55246,239346,1245.46
52742,43,4310,239359,726.39
52743,11,44850,239360,2333.3
52744,28,36203,239362,1272.32
52745,72,26378,239363,677.87
52746,69,53067,239364,42.7
52747,98,41023,239369,550.72
52748,17,35658,239381,3186.17
52749,48,64477,239393,1720.15
52750,8,80576,239400,171.56
52751,20,10818,239415,3132.34
52752,88,35365,239417,187.55
52753,65,12158,239425,107.09
52754,53,68896,239429,93.09
52755,98,70216,239431,407.45
52756,11,40817,239432,2304.41
52757,95,1662,239434,757.63
52758,89,54198,239450,1144.87
52759,91,28551,239457,981.87
52760,64,36513,239458,381.88
52761,40,71041,239459,557.61
52762,80,14449,239461,293.56
52763,28,93984,239462,284.45
52764,62,7264,239463,1656.56
52765,74,38385,239466,1957.88
52766,23,49528,239470,112.1
52767,16,92052,239481,1308.31
52768,99,71827,239485,2269.42
52769,41,31161,239487,1112.44
52770,99,31523,239491,3098.59
52771,51,80312,239493,1227.1
52772,34,76471,239495,4133.06
52773,7,84547,239496,834.66
52774,84,15226,239498,985.23
52775,45,91212,239501,515.16
52776,51,28519,239502,654.07
52777,97,27366,239505,79.42
52778,96,29362,239508,2083.89
52779,37,84839,239510,1173.41
52780,20,77435,239517,968.36
52781,20,12683,239518,1751.04
52782,33,69047,239528,720.08
52783,39,78972,239532,1818.33
52784,97,40849,239537,88.86
52785,7,28155,239543,1857.45
52786,15,45052,239545,2073.41
52787,47,62339,239548,1865.64
52788,61,31748,239551,2184.67
52789,52,62886,239552,1797.28
52790,96,7841,239557,129.08
52791,96,83309,239561,406.42
52792,78,55274,239568,1666.92
52793,6,69029,239570,228.26
52794,100,46860,239572,2534.22
52795,77,68465,239579,1649.35
52796,74,85100,239603,1323.86
52797,16,44242,239604,1584.64
52798,85,2740,239614,4474.4
52799,88,48138,239615,2760.95
52800,26,93946,239627,2254.82
52801,84,17894,239634,1168.59
52802,21,66104,239638,2661.24
52803,10,74774,239640,2289.76
52804,6,85187,239641,106.98
52805,54,16523,239643,656.2
52806,44,23354,239647,2879.26
52807,36,74884,239656,402.14
52808,79,36463,239662,452.97
52809,95,33493,239664,1281.93
52810,11,66953,239666,1984.55
52811,18,12289,239672,1719.47
52812,100,83242,239677,4935.99
52813,35,64156,239678,2485.27
52814,92,41968,239688,649.85
52815,21,47465,239691,751.33
52816,92,98298,239704,1196.5
52817,35,52537,239711,3398.45
52818,53,86925,239713,1808.04
52819,90,59691,239718,1885.32
52820,19,32316,239719,193.05
52821,52,92033,239722,1480.15
52822,78,77641,239734,2369.22
52823,32,98623,239739,1014.86
52824,31,59829,239746,3498.82
52825,4,8954,239753,335.58
52826,70,90713,239757,356.3
52827,27,84730,239762,642.51
52828,11,17292,239768,1430.89
52829,61,77604,239772,1740.09
52830,84,70130,239773,397.04
52831,49,62901,239776,593.0
52832,29,75318,239777,762.7
52833,89,42264,239779,1104.52
52834,25,56791,239780,919.54
52835,21,62322,239786,1503.8
52836,99,35689,239788,1130.32
52837,24,51874,239800,1210.49
52838,55,84035,239803,624.12
52839,25,61790,239805,812.96
52840,85,86073,239817,1125.03
52841,53,45139,239824,1152.66
52842,42,13205,239832,658.9
52843,14,54766,239834,109.37
52844,7,95616,239838,1156.45
52845,43,94639,239840,729.96
52846,30,99723,239847,1048.83
52847,84,98996,239849,1003.28
52848,80,81489,239859,767.01
52849,49,94637,239860,946.65
52850,21,36652,239866,609.01
52851,84,45355,239870,1934.44
52852,69,13976,239872,1234.05
52853,23,88991,239884,2572.73
52854,20,51128,239885,4546.76
52855,66,99475,239886,136.42
52856,91,28039,239887,2903.09
52857,40,87701,239889,657.55
52858,4,9534,239895,636.38
52859,93,55355,239898,834.18
52860,44,15657,239913,1424.51
52861,15,89737,239916,1993.7
52862,21,33571,239918,2580.02
52863,26,9120,239919,1997.3
52864,68,78671,239929,1072.22
52865,23,64422,239934,2101.79
52866,28,29461,239941,455.14
52867,60,23866,239942,2316.02
52868,84,11165,239946,1237.31
52869,80,53367,239948,774.49
52870,100,79089,239950,1668.1
52871,88,36261,239955,1685.11
52872,53,79602,239970,1516.61
52873,99,21070,239973,3832.26
52874,19,24369,239977,305.63
52875,31,82986,239983,2178.94
52876,60,29373,239986,2236.05
52877,20,66136,239988,3817.33
52878,88,85543,239995,1012.35
52879,1,65290,239997,96.81
52880,81,33116,240002,827.26
52881,3,72432,240005,2031.55
52882,46,27580,240008,1012.9
52883,94,3644,240017,2616.05
52884,76,56902,240022,1622.8
52885,60,50257,240027,187.12
52886,54,41306,240028,1575.86
52887,79,83111,240031,41.15
52888,78,94911,240033,1073.31
52889,54,3173,240034,634.82
52890,39,15686,240044,1011.88
52891,85,7380,240047,2023.43
52892,50,66954,240055,171.72
52893,42,32818,240061,724.42
52894,84,56769,240063,342.97
52895,83,22661,240065,304.24
52896,2,39397,240071,1476.87
52897,66,4812,240073,211.49
52898,99,96463,240084,2163.74
52899,19,40074,240090,687.36
52900,94,65974,240092,219.38
52901,19,79428,240100,806.8
52902,14,87212,240108,121.73
52903,39,80493,240119,1524.86
52904,78,72329,240120,1452.72
52905,52,19123,240121,1329.76
52906,67,62022,240126,198.95
52907,75,60729,240129,501.68
52908,47,432,240131,17.0
52909,82,76171,240136,3769.47
52910,14,32867,240146,202.98
52911,75,69992,240148,1715.12
52912,11,56104,240152,444.61
52913,89,87741,240158,1094.23
52914,85,17240,240159,2960.8
52915,91,75362,240160,3346.23
52916,59,13113,240161,572.63
52917,6,63953,240178,942.76
52918,65,85492,240182,195.91
52919,31,78755,240185,562.63
52920,42,84928,240187,1942.38
52921,75,30382,240200,532.48
52922,25,76749,240201,3064.32
52923,72,17014,240228,370.77
52924,39,40093,240230,1042.21
52925,95,7099,240231,327.8
52926,2,94769,240235,1736.5
52927,68,70742,240240,1137.36
52928,2,40250,240241,227.5
52929,34,45189,240242,2206.55
52930,30,63324,240258,1941.35
52931,77,36130,240259,710.2
52932,5,92248,240260,286.33
52933,16,1110,240261,1015.36
52934,25,954,240262,1568.4
52935,52,96056,240274,648.57
52936,84,20287,240278,1439.91
52937,57,56042,240279,327.18
52938,19,21302,240286,647.26
52939,94,38331,240295,1509.79
52940,22,59034,240301,623.84
52941,9,55979,240302,1086.67
52942,69,68413,240303,242.12
52943,65,85793,240305,383.16
52944,14,43896,240308,34.86
52945,56,89308,240310,923.9
52946,6,68091,240311,1110.97
52947,11,54716,240318,105.9
52948,2,91862,240320,1699.13
52949,44,63068,240322,187.74
52950,16,56656,240329,516.77
52951,23,93604,240332,909.32
52952,19,78186,240333,98.7
52953,89,5397,240339,109.58
52954,81,90071,240357,216.9
52955,70,17830,240367,174.8
52956,55,60770,240369,1273.22
52957,45,96146,240370,520.58
52958,20,3707,240373,3529.81
52959,1,93914,240376,419.73
52960,17,62913,240379,1136.04
52961,62,30600,240381,1008.34
52962,12,15325,240382,1909.82
52963,29,38058,240386,469.38
52964,20,94415,240388,39.06
52965,90,82347,240394,63.69
52966,10,22158,240399,691.29
52967,47,3387,240400,3401.54
52968,94,32220,240401,1727.82
52969,87,60102,240405,1018.92
52970,14,88229,240409,295.02
52971,85,77710,240419,2773.78
52972,24,27268,240420,1083.52
52973,41,96622,240422,546.19
52974,48,18165,240431,1429.28
52975,40,23206,240433,698.73
52976,59,14551,240440,136.91
52977,46,81710,240441,1076.92
52978,54,36192,240449,50.22
52979,82,96372,240450,2001.3
52980,81,59856,240457,130.68
52981,74,40968,240458,314.77
52982,50,6558,240459,135.71
52983,78,7369,240462,2187.65
52984,15,30504,240464,1457.93
52985,19,5144,240469,820.66
52986,87,98104,240476,1798.61
52987,80,46447,240478,1363.66
52988,88,38174,240483,1192.63
52989,68,59148,240485,183.23
52990,48,74045,240490,1674.22
52991,92,82656,240494,377.56
52992,16,7404,240495,1130.68
52993,38,38275,240497,3575.05
52994,77,87223,240498,2283.75
52995,36,57924,240500,684.45
52996,93,31228,240503,1237.5
52997,6,85736,240504,548.58
52998,7,89798,240505,1539.34
52999,48,24763,240511,1554.88
53000,40,3405,240514,592.85
53001,78,21020,240521,1452.98
53002,22,68333,240523,537.9
53003,98,30833,240548,499.11
53004,5,65020,240552,1577.76
53005,95,72838,240554,1617.57
53006,97,51778,240562,595.9
53007,15,95203,240563,1206.65
53008,27,82157,240582,212.23
53009,1,59975,240596,337.62
53010,29,44819,240606,1741.45
53011,45,50322,240608,1086.27
53012,67,17833,240611,906.44
53013,5,95099,240618,1337.42
53014,83,38775,240622,809.19
53015,5,85052,240624,1803.87
53016,92,44361,240630,1250.5
53017,19,93273,240635,678.95
53018,59,49899,240642,179.32
53019,66,12506,240643,544.8
53020,27,5187,240645,133.63
53021,29,68817,240652,2074.13
53022,83,13196,240653,982.07
53023,27,17479,240659,142.61
53024,20,67380,240662,881.26
53025,27,75304,240663,481.15
53026,90,10837,240664,380.68
53027,15,98605,240668,2599.55
53028,38,86107,240695,138.06
53029,21,10482,240697,1106.07
53030,75,75606,240701,3067.45
53031,55,59542,240705,946.0
53032,93,31263,240706,1262.88
53033,4,27453,240718,306.16
53034,28,63541,240719,2041.56
53035,26,72001,240727,1606.0
53036,80,16245,240730,477.38
53037,21,79608,240732,1998.79
53038,43,9168,240736,833.83
53039,16,62311,240738,1446.43
53040,51,49033,240757,1304.83
53041,67,15244,240760,1217.92
53042,60,51085,240761,1841.02
53043,64,61047,240763,337.1
53044,88,11309,240772,1655.36
53045,27,10084,240773,537.79
53046,10,26858,240775,2248.99
53047,63,83703,240776,1118.83
53048,55,67714,240777,1498.97
53049,51,66818,240779,797.21
53050,46,75387,240785,1262.08
53051,70,80203,240788,839.33
53052,26,12918,240789,1298.82
53053,74,16272,240790,1221.41
53054,13,40761,240798,2195.44
53055,56,7516,240802,544.26
53056,26,78837,240803,395.21
53057,12,76073,240804,1750.41
53058,62,24382,240806,4428.21
53059,25,97143,240810,205.83
53060,36,74070,240817,152.93
53061,3,14592,240823,69.05
53062,10,82351,240824,1705.1
53063,5,46420,240829,1494.22
53064,59,92663,240830,377.48
53065,98,24686,240831,248.95
53066,100,22849,240834,3504.04
53067,98,87598,240848,62.37
53068,3,68448,240850,1086.38
53069,85,53394,240852,1608.05
53070,30,22218,240858,1305.17
53071,32,86982,240859,1360.65
53072,50,51833,240867,528.52
53073,48,95775,240870,1365.98
53074,97,81248,240872,158.23
53075,47,51204,240873,1012.33
53076,10,85602,240882,459.73
53077,8,73343,240887,458.78
53078,67,44006,240889,655.75
53079,29,52786,240903,1903.23
53080,6,40722,240904,455.55
53081,46,84313,240908,254.81
53082,26,49983,240911,658.99
53083,84,23225,240936,1584.77
53084,41,30355,240939,798.52
53085,26,69936,240940,929.97
53086,31,56127,240947,15.32
53087,60,65879,240956,3032.28
53088,16,72964,240960,55.26
53089,30,22499,240962,1321.78
53090,61,99688,240963,226.93
53091,78,92583,240974,969.5
53092,33,43925,240975,300.88
53093,4,6271,240981,732.05
53094,2,87702,240984,1499.04
53095,65,95725,240994,258.75
53096,71,95846,241002,240.98
53097,88,46172,241006,924.83
53098,6,84735,241010,124.23
53099,98,96051,241012,365.52
53100,39,60878,241016,1414.19
53101,27,81930,241017,241.15
53102,92,23677,241018,741.61
53103,43,81427,241019,282.1
53104,28,42909,241023,1906.86
53105,65,27897,241025,748.04
53106,10,76237,241032,1107.0
53107,2,75432,241033,1952.69
53108,33,51696,241035,121.85
53109,29,22523,241037,1508.84
53110,56,89953,241043,1881.82
53111,30,30565,241045,462.61
53112,45,35967,241048,845.6
53113,95,58216,241051,945.51
53114,98,98017,241057,1499.16
53115,72,68253,241067,1060.78
53116,42,36078,241070,1066.09
53117,86,78556,241078,842.38
53118,75,30631,241083,5266.27
53119,12,53716,241101,1778.62
53120,15,76171,241105,1815.93
53121,23,16017,241112,1088.23
53122,6,99071,241114,58.75
53123,83,97990,241122,721.74
53124,85,67436,241125,2371.64
53125,16,89380,241127,697.43
53126,86,46073,241132,234.23
53127,49,36631,241137,603.01
53128,32,81734,241139,940.78
53129,7,68600,241140,191.13
53130,70,5486,241143,227.75
53131,65,84392,241150,489.98
53132,68,39988,241151,681.88
53133,29,46316,241161,1661.18
53134,82,87070,241166,589.74
53135,94,35232,241174,868.59
53136,84,16257,241176,2493.2
53137,67,73713,241184,1966.71
53138,69,778,241188,178.48
53139,79,88592,241196,1461.25
53140,27,26709,241199,767.85
53141,92,94076,241208,375.85
53142,85,97413,241209,431.25
53143,47,13876,241213,720.87
53144,66,12267,241215,965.33
53145,5,79637,241220,1483.06
53146,23,630,241224,1241.57
53147,81,6373,241240,1594.58
53148,64,75366,241242,413.33
53149,24,83916,241243,987.93
53150,60,62751,241250,1033.85
53151,18,53987,241255,1237.37
53152,35,53411,241257,1374.7
53153,95,3774,241259,207.05
53154,5,86070,241267,2229.96
53155,38,16839,241272,183.27
53156,11,62346,241276,1599.29
53157,40,6133,241280,195.46
53158,18,71589,241281,493.9
53159,52,99375,241284,488.18
53160,13,6713,241285,2413.46
53161,24,15842,241286,746.94
53162,58,55188,241287,1942.77
53163,84,35472,241288,984.06
53164,15,33396,241290,2225.27
53165,52,71452,241291,261.12
