product_id,product_name,category_id,supplier_id,brand_id,selling_price,cost_price,launch_date,status
12698,City Song,8,116,153,130.1,62.37,2023-04-06,Active
12699,Word Cup,20,158,130,222.6,178.99,2020-08-15,Active
12700,Stage Scientist,4,203,197,484.25,259.14,2025-02-15,Active
12701,Certainly News,8,223,46,923.69,422.58,2020-08-15,Active
12702,Step Picture,16,72,139,34.79,18.44,2022-04-18,Active
12703,Life Draw,6,280,156,418.07,300.11,2022-11-19,Active
12704,Seek Theory,7,7,46,635.3,438.15,2025-12-05,Active
12705,Impact Item,11,44,30,333.8,198.07,2025-08-18,Active
12706,Point Section,5,141,122,222.6,124.81,2020-10-06,Active
12707,Bit Section,14,123,68,63.82,34.99,2020-12-02,Active
12708,Among Movie,23,105,103,644.42,313.28,2025-10-31,Active
12709,Resource Movement,24,91,2,61.79,33.19,2023-05-25,Active
12710,Himself However,25,295,121,496.74,372.56,2022-06-22,Active
12711,Whether Hard,17,97,139,511.05,283.59,2020-01-29,Active
12712,Your Certain,22,217,45,54.84,37.12,2020-12-01,Active
12713,Word Strong,4,252,176,214.53,104.95,2025-01-22,Active
12714,List Get,21,176,59,112.23,62.85,2024-08-01,Active
12715,Listen Them,19,32,7,628.87,364.1,2025-01-04,Discontinued
12716,Little Attorney,17,233,85,544.45,297.95,2024-12-14,Active
12717,Pass Great,12,11,183,693.42,458.58,2024-07-25,Active
12718,Fight College,7,235,86,121.18,87.82,2021-04-27,Discontinued
12719,Table Operation,6,48,147,623.07,348.72,2024-07-25,Active
12720,Himself Specific,1,196,147,382.68,309.55,2023-06-23,Active
12721,Picture Land,24,121,123,226.03,157.89,2021-10-10,Active
12722,Physical Force,23,199,199,81.27,52.34,2020-02-15,Active
12723,Space Course,5,100,56,72.16,36.17,2021-04-24,Active
12724,Myself Among,7,298,140,830.03,452.65,2023-02-24,Active
12725,Mother Leg,14,202,52,56.68,28.06,2022-06-24,Active
12726,Record Get,21,150,57,281.11,196.62,2021-04-25,Discontinued
12727,Respond News,2,88,184,54.26,26.29,2022-07-04,Active
12728,Table Technology,16,11,171,544.67,293.77,2023-11-04,Active
12729,Kind Whether,16,41,32,577.72,263.02,2024-07-10,Active
12730,None Specific,22,221,1,432.48,233.99,2023-04-02,Active
12731,Probably Tv,2,66,156,674.61,491.04,2020-11-22,Discontinued
12732,Him Better,17,103,106,488.52,336.01,2023-02-22,Active
12733,Theory Question,19,121,122,368.25,234.25,2023-05-01,Active
12734,Entire List,16,32,130,90.88,48.25,2020-12-31,Active
12735,Serious Economy,6,223,20,676.43,434.17,2024-09-07,Active
12736,Kid Always,7,131,169,334.88,190.14,2025-02-28,Active
12737,Way Decision,22,113,115,413.57,202.1,2023-04-29,Active
12738,Difficult Anyone,15,68,149,510.7,387.59,2025-07-11,Active
12739,Writer Spend,22,254,115,166.41,105.22,2022-01-31,Active
12740,Scientist Land,11,253,77,979.85,452.73,2020-11-21,Active
12741,Gun Enough,7,128,132,242.1,208.22,2020-01-04,Active
12742,Assume Life,9,41,40,206.55,125.02,2023-04-13,Active
12743,Marriage Resource,14,279,49,502.83,319.84,2025-12-25,Active
12744,Set Charge,10,65,61,74.62,34.43,2024-10-10,Active
12745,At Must,4,279,112,230.55,114.95,2024-11-27,Discontinued
12746,Throughout Section,5,145,82,726.89,443.3,2021-07-13,Active
12747,Necessary Become,13,245,176,80.2,50.04,2023-02-02,Active
12748,New Charge,18,245,24,583.77,495.66,2023-01-21,Active
12749,Always Movie,18,13,63,248.05,131.94,2023-08-28,Active
12750,Religious Smile,18,40,52,56.08,40.76,2024-01-08,Active
12751,Tv Open,19,46,166,448.14,291.39,2023-02-17,Discontinued
12752,Imagine Yourself,24,40,108,655.16,317.05,2022-09-18,Active
12753,Single Hot,22,212,181,703.28,365.12,2021-08-24,Active
12754,Myself Manager,3,277,109,770.91,370.89,2020-07-14,Active
12755,Morning Manager,12,127,19,328.87,267.41,2024-03-02,Active
12756,Color Consider,5,101,195,803.4,426.93,2021-08-16,Active
12757,Assume Blood,4,88,56,322.21,267.28,2023-12-04,Active
12758,Reach Must,19,272,107,68.76,50.09,2024-08-21,Active
12759,Today Strategy,13,105,1,500.72,422.14,2022-12-17,Active
12760,Picture Area,18,188,39,377.08,250.47,2024-03-28,Active
12761,Purpose Ahead,7,300,68,339.43,261.54,2021-09-13,Active
12762,Between Race,7,174,125,550.58,337.54,2021-12-15,Active
12763,Ahead Certain,18,243,187,493.81,240.03,2023-08-02,Active
12764,For List,17,187,74,437.92,232.24,2023-11-09,Discontinued
12765,Record Still,9,175,154,160.93,86.05,2020-09-27,Active
12766,After Prevent,3,17,167,932.31,429.93,2025-03-09,Active
12767,Season Great,12,85,83,258.85,120.67,2022-05-25,Active
12768,Clear Agreement,13,74,194,598.86,291.22,2020-07-09,Active
12769,Stage Capital,15,16,159,465.48,276.32,2023-10-06,Active
12770,While Attorney,14,298,136,602.93,472.36,2024-05-05,Active
12771,Chair Cup,5,213,20,879.67,480.45,2021-11-28,Active
12772,West Western,23,61,196,841.15,426.12,2020-06-01,Active
12773,Require Life,2,74,194,375.4,250.18,2025-07-27,Active
12774,What Fear,22,299,109,369.16,277.86,2022-08-24,Active
12775,Girl Hot,10,121,135,23.48,15.76,2020-05-26,Active
12776,Yard Area,22,161,15,146.09,83.36,2021-04-14,Active
12777,Better Stand,19,229,180,162.43,74.4,2022-10-26,Active
12778,Bring Certainly,10,41,126,29.28,19.85,2022-12-31,Discontinued
12779,Probably Manager,8,291,139,165.94,123.94,2021-05-02,Active
12780,Thing Official,7,53,111,781.35,382.61,2021-08-05,Discontinued
12781,Usually Eat,4,257,59,552.79,299.32,2025-04-02,Active
12782,Technology Table,5,297,112,554.28,322.16,2021-06-04,Active
12783,Reach Argue,13,68,95,234.38,172.38,2025-06-26,Active
12784,Resource Land,21,178,147,220.48,161.81,2021-04-09,Active
12785,Mention Federal,12,33,58,258.98,119.11,2024-11-20,Active
12786,Two Under,20,56,21,512.58,378.94,2021-11-12,Discontinued
12787,Growth Attorney,25,88,144,345.03,169.75,2024-06-04,Active
12788,Life Picture,22,68,60,97.95,67.01,2020-07-27,Active
12789,Eat Thing,7,241,162,341.13,249.08,2022-08-20,Discontinued
12790,While Manager,22,134,194,449.21,221.05,2025-11-15,Active
12791,Animal Space,7,223,194,421.53,336.31,2024-04-02,Active
12792,Seek Single,18,147,104,237.26,181.06,2025-01-21,Active
12793,Anyone Prevent,2,166,24,430.41,352.86,2021-04-25,Active
12794,Reveal Care,14,181,95,98.74,79.23,2021-07-13,Active
12795,Imagine Because,15,178,100,276.86,176.48,2021-09-28,Active
12796,Goal New,10,64,106,389.49,259.68,2020-12-03,Active
12797,Cold Talk,7,34,122,479.04,251.09,2020-06-20,Active
12798,Well After,21,270,168,314.58,158.36,2025-03-08,Active
12799,New Color,20,268,4,223.39,117.14,2023-04-29,Discontinued
12800,Section Set,21,290,183,583.42,489.25,2021-10-18,Active
12801,Resource Board,1,38,146,224.83,107.04,2023-06-03,Active
12802,Couple Area,15,191,157,514.44,300.32,2023-04-18,Discontinued
12803,Bring Anyone,25,52,19,286.27,208.53,2023-12-23,Active
12804,Owner Good,8,44,83,596.67,328.61,2022-03-31,Active
12805,Eat Second,25,217,145,86.78,41.69,2025-08-13,Active
12806,While Chance,11,234,184,126.58,57.7,2024-07-28,Active
12807,Set Second,17,292,12,423.61,356.23,2023-07-05,Active
12808,Question New,11,69,54,350.04,191.4,2022-08-15,Active
12809,Soldier Base,12,162,30,355.63,176.95,2025-07-04,Active
12810,Usually Scientist,19,160,50,626.49,354.66,2023-10-11,Active
12811,Little Item,18,65,112,17.22,14.37,2024-01-20,Active
12812,Force Draw,3,297,36,206.16,136.44,2022-11-30,Active
12813,Kid News,18,125,140,184.03,85.1,2023-08-01,Active
12814,College List,17,215,112,237.25,142.87,2023-12-03,Active
12815,Technology Third,2,218,172,612.05,498.27,2025-03-19,Active
12816,Stage Reach,11,193,83,579.36,336.62,2024-02-11,Active
12817,Bring Resource,3,266,119,433.65,318.38,2022-05-03,Active
12818,Piece Issue,2,239,136,34.31,17.04,2020-12-14,Active
12819,Admit Great,19,97,130,636.22,364.95,2024-03-03,Active
12820,Resource Hot,7,56,26,628.31,473.48,2020-04-28,Active
12821,Stage Ahead,21,209,196,372.41,293.33,2020-05-26,Active
12822,Join Eat,7,28,195,925.7,447.33,2025-04-02,Active
12823,Word Growth,14,158,30,205.38,138.85,2021-02-25,Active
12824,Whether Area,12,184,196,474.42,341.45,2021-03-03,Active
12825,Issue World,11,140,175,56.76,31.94,2022-12-23,Active
12826,Religious Film,21,15,69,455.19,222.79,2020-01-07,Active
12827,Open East,4,50,183,516.64,294.73,2020-08-19,Active
12828,House Fund,2,274,32,470.11,292.49,2025-09-25,Active
12829,Hard Soldier,3,86,193,36.44,23.01,2022-09-01,Active
12830,Popular Decision,15,141,56,101.8,48.2,2024-03-28,Active
12831,Care Become,11,129,86,47.35,38.36,2024-10-03,Active
12832,Purpose Room,11,235,52,343.33,193.41,2024-09-16,Active
12833,Table However,1,92,41,445.16,354.68,2022-10-25,Active
12834,Maybe House,25,265,146,309.34,187.96,2023-03-03,Active
12835,Class Second,17,129,102,323.59,151.64,2023-07-22,Active
12836,Certainly Step,22,231,54,523.53,345.13,2021-08-24,Active
12837,Morning Under,22,209,135,228.36,117.14,2023-03-23,Active
12838,Weight Marriage,25,104,188,148.5,126.61,2024-02-02,Active
12839,Shake Better,20,54,133,563.67,376.64,2023-12-01,Active
12840,Season However,19,199,20,23.65,15.78,2022-10-28,Discontinued
12841,Argue Good,14,239,9,953.03,443.76,2025-11-17,Active
12842,Under Daughter,15,37,78,769.95,388.89,2024-08-15,Active
12843,Hold Space,22,125,55,414.47,269.54,2023-12-12,Active
12844,Carry Eat,1,116,105,615.02,352.59,2025-03-28,Active
12845,Technology Rate,2,76,125,514.44,318.43,2020-03-03,Discontinued
12846,Season Once,17,175,156,168.52,136.08,2023-01-14,Active
12847,Couple Popular,17,116,124,458.6,359.51,2023-08-02,Discontinued
12848,Life Door,17,300,133,616.94,439.43,2021-09-25,Active
12849,His Seek,21,267,125,224.67,171.71,2023-09-05,Active
12850,Pass Consider,18,179,152,711.44,330.43,2025-08-06,Active
12851,Today Poor,8,100,151,440.74,210.0,2023-08-08,Active
12852,Choice Fish,22,187,74,321.05,224.91,2021-09-04,Active
12853,Section Because,8,112,45,521.13,278.25,2021-03-26,Active
12854,Mention Safe,2,240,78,183.54,110.72,2020-11-07,Discontinued
12855,Impact Carry,23,202,123,555.92,278.2,2024-12-31,Active
12856,Entire None,3,189,104,392.0,310.56,2021-05-10,Active
12857,Citizen North,22,166,82,664.28,466.96,2025-10-14,Active
12858,Stand Table,11,178,186,52.94,43.96,2022-03-24,Active
12859,Certainly Those,10,67,179,147.37,84.6,2025-03-21,Active
12860,Seek Set,15,266,183,287.83,214.25,2022-07-25,Active
12861,Bit Weight,16,228,173,611.87,367.35,2020-04-18,Active
12862,Doctor Throughout,18,220,167,507.94,301.68,2024-12-24,Active
12863,Necessary Respond,22,128,47,174.8,142.59,2024-06-29,Active
12864,Set Those,5,85,175,571.53,351.78,2022-11-26,Discontinued
12865,Always Company,19,68,37,183.93,86.9,2025-08-21,Active
12866,Enough Attorney,8,88,138,684.21,487.91,2022-10-17,Active
12867,Power Certain,2,168,135,132.79,109.8,2023-03-12,Active
12868,Official Manager,12,151,167,584.23,284.1,2022-06-09,Active
12869,Step Room,25,288,47,448.34,269.27,2022-04-29,Active
12870,List At,22,234,73,559.95,469.18,2023-01-30,Active
12871,Feel Two,2,27,68,622.09,366.14,2022-03-04,Active
12872,Attorney North,20,31,95,579.11,287.81,2021-10-31,Active
12873,Notice Room,14,113,86,547.53,452.29,2025-06-14,Active
12874,Blood Well,14,96,139,565.85,258.48,2023-02-02,Active
12875,After Prevent,22,70,155,923.16,427.37,2025-02-19,Active
12876,House For,2,137,8,807.57,462.82,2025-12-10,Active
12877,Girl American,19,213,95,327.8,199.23,2021-07-24,Discontinued
12878,Theory Manager,4,134,37,888.71,428.2,2025-11-13,Active
12879,Picture His,17,255,30,502.3,275.78,2021-06-09,Active
12880,Entire Yourself,12,14,177,216.37,139.55,2024-02-23,Discontinued
12881,Catch Today,24,214,1,284.36,166.53,2025-01-22,Active
12882,Bit Season,6,14,128,250.16,187.49,2022-03-17,Active
12883,Strong Technology,13,79,33,374.15,276.42,2021-09-14,Active
12884,Program New,10,183,22,318.97,223.19,2025-05-17,Active
12885,Room Realize,18,165,110,190.47,140.9,2022-12-08,Active
12886,Course Care,16,162,66,255.12,124.15,2024-12-20,Active
12887,Myself Between,4,222,162,607.51,363.4,2022-02-28,Active
12888,Feel Hot,20,214,30,223.26,116.82,2025-01-19,Active
12889,Whose Say,7,138,94,387.5,305.87,2022-04-11,Discontinued
12890,Cup Weight,17,296,195,471.56,305.14,2024-12-22,Active
12891,Safe Realize,10,170,44,1087.42,498.56,2022-02-10,Active
12892,Among Chair,22,223,17,366.29,219.9,2022-09-07,Active
12893,Catch More,24,115,171,262.47,173.54,2024-11-11,Discontinued
12894,Attorney Get,25,289,45,152.92,97.79,2020-12-17,Active
12895,Reality Medical,10,168,96,184.28,141.01,2023-11-25,Active
12896,News Become,6,115,43,570.26,333.5,2020-02-22,Active
12897,Class Star,3,298,61,440.63,303.69,2023-06-12,Active
12898,Economy Smile,6,76,74,253.02,176.27,2022-10-25,Active
12899,Scientist Mother,23,147,132,850.01,442.68,2020-03-20,Active
12900,Hotel Put,13,219,165,254.68,141.07,2020-07-11,Active
12901,Suddenly Maybe,11,220,129,474.77,308.08,2025-06-17,Active
12902,Western Second,17,57,110,640.25,330.37,2023-06-15,Active
12903,Benefit More,1,253,74,562.88,282.41,2025-06-04,Active
12904,List High,12,212,53,272.83,135.05,2021-04-23,Active
12905,Difficult Couple,13,217,183,479.23,219.14,2022-09-17,Active
12906,Draw Let,6,180,9,922.31,434.51,2023-10-19,Discontinued
12907,Whose House,7,84,30,496.13,245.04,2022-05-26,Active
12908,Doctor Care,9,289,104,1047.74,497.15,2023-10-02,Active
12909,High Way,25,28,55,709.76,458.54,2025-08-10,Active
12910,Listen Official,11,244,49,541.85,452.8,2023-06-19,Active
12911,While Source,1,255,138,604.98,320.23,2025-06-23,Active
12912,Reality Citizen,22,33,155,37.87,27.77,2020-07-28,Active
12913,Spend Carry,14,169,162,69.23,33.04,2022-04-06,Active
12914,Him Couple,20,242,61,551.29,251.5,2020-10-07,Active
12915,At Great,13,162,58,76.49,45.88,2024-08-06,Active
12916,Because Lot,12,161,155,18.26,8.82,2023-03-12,Active
12917,Find Resource,1,277,68,203.69,96.31,2020-09-29,Active
12918,Three Beat,23,37,200,629.45,358.73,2020-06-27,Active
12919,Scientist Purpose,3,246,181,207.54,166.96,2024-03-12,Active
12920,Blood Reveal,6,193,87,214.26,112.56,2023-08-17,Active
12921,Explain Doctor,12,42,46,265.61,169.56,2025-07-13,Active
12922,Area Strong,21,237,54,848.79,465.46,2024-10-25,Active
12923,Land Them,19,132,188,259.5,168.94,2021-01-30,Active
12924,Step Paper,19,195,174,334.17,236.97,2020-07-06,Active
12925,Area Whose,20,207,28,627.89,417.29,2022-08-18,Active
12926,Need Say,3,194,181,333.22,214.9,2025-03-11,Active
12927,Those Dark,18,173,105,381.23,201.75,2021-01-13,Active
12928,Beat Spend,10,282,131,369.69,205.66,2025-07-19,Active
12929,Edge Two,16,231,117,682.02,361.05,2020-05-24,Active
12930,For Movement,15,256,78,328.9,253.78,2020-08-24,Active
12931,Base Thing,5,122,108,250.99,165.73,2023-07-10,Active
12932,Story Two,8,176,97,746.83,423.71,2025-01-12,Active
12933,Own Medical,8,106,174,492.64,252.63,2022-06-07,Active
12934,Fund Dinner,2,222,59,430.89,214.14,2020-09-04,Active
12935,Government Must,5,93,166,631.81,396.1,2021-04-28,Active
12936,Shake End,9,80,84,554.11,325.29,2021-05-02,Active
12937,Seek Hard,19,197,74,235.98,169.04,2023-02-22,Active
12938,Record Board,20,178,164,11.5,5.69,2025-09-28,Active
12939,Themselves Idea,12,5,117,459.86,340.43,2022-11-13,Active
12940,Certain Song,22,43,122,161.91,123.96,2022-10-02,Active
12941,Entire Recognize,2,117,21,507.19,236.04,2023-06-28,Active
12942,Religious Radio,7,250,38,756.85,346.67,2023-05-26,Discontinued
12943,Establish Technology,17,6,94,49.96,30.97,2020-12-30,Active
12944,Strategy Left,4,274,184,616.31,423.22,2020-08-30,Active
12945,Them Class,3,138,73,770.43,429.82,2025-12-14,Active
12946,Citizen Send,3,42,103,700.23,479.11,2022-09-06,Active
12947,Official Himself,23,236,90,126.28,94.44,2023-04-10,Active
12948,Whom Catch,24,299,7,677.61,414.0,2020-10-27,Active
12949,Need Goal,14,213,198,584.13,403.98,2021-09-21,Active
12950,Chance Few,9,152,186,501.64,271.43,2020-06-13,Active
12951,Serve Catch,21,173,116,211.86,122.26,2023-03-12,Active
12952,Yard Capital,14,110,12,786.4,423.09,2020-11-27,Active
12953,Color Kind,16,226,192,528.07,457.91,2024-03-24,Active
12954,Catch Film,24,111,60,150.92,110.4,2022-07-11,Active
12955,Race Writer,10,205,31,255.28,201.0,2023-02-23,Active
12956,Race Turn,4,87,170,644.02,329.27,2025-10-10,Active
12957,Carry Recently,16,80,15,471.24,362.66,2023-07-15,Active
12958,Mother Hold,15,184,48,384.77,247.56,2022-12-05,Active
12959,Seek Agreement,7,38,133,83.26,43.86,2021-08-22,Active
12960,Little Few,16,267,30,852.14,497.78,2022-08-27,Active
12961,Company Certain,8,37,40,86.35,73.5,2023-11-18,Discontinued
12962,After Cup,19,239,2,158.8,129.36,2020-07-24,Active
12963,Space Charge,10,136,169,825.7,393.18,2020-02-21,Active
12964,Government Girl,21,78,96,485.27,373.76,2024-02-12,Active
12965,Must Whose,4,73,117,104.07,74.88,2025-04-23,Active
12966,Imagine Animal,7,33,66,969.69,441.8,2022-10-23,Active
12967,Spend Manager,22,101,48,463.85,244.01,2020-06-11,Active
12968,Section Citizen,4,250,175,256.03,131.75,2020-06-13,Active
12969,Fight Yourself,3,81,76,288.1,161.58,2024-10-10,Active
12970,Strong Area,4,98,28,254.01,192.02,2020-10-17,Active
12971,Step Reach,25,211,193,454.31,208.55,2021-05-06,Active
12972,North Force,22,225,112,349.18,260.54,2025-03-18,Active
12973,Usually For,1,236,133,599.47,306.25,2023-09-29,Active
12974,Purpose Morning,6,62,104,237.96,110.93,2023-10-19,Active
12975,Space Child,5,159,167,149.84,102.79,2023-08-26,Discontinued
12976,Effort Chair,6,91,118,285.54,196.75,2023-04-04,Discontinued
12977,North City,24,192,100,329.42,193.69,2023-02-16,Active
12978,Force Enough,18,108,98,607.65,309.33,2025-02-10,Active
12979,New Establish,24,88,128,575.48,352.99,2021-02-01,Active
12980,Wonder Land,19,243,123,508.37,332.37,2022-09-16,Active
12981,Poor Him,9,222,143,632.21,333.93,2022-10-19,Active
12982,Listen Little,3,270,83,165.06,90.49,2021-04-07,Active
12983,Still Fund,10,191,55,620.73,307.61,2024-05-08,Active
12984,Goal Anyone,18,138,39,22.1,12.8,2024-06-22,Active
12985,Him Explain,3,87,148,1019.98,484.8,2025-08-28,Active
12986,Film Recently,10,189,123,346.79,298.03,2020-02-27,Active
12987,Accept Throughout,5,164,11,23.11,13.87,2024-11-06,Active
12988,Resource Stand,9,208,135,602.24,322.47,2023-06-26,Active
12989,Say Assume,8,131,180,404.82,257.95,2020-04-22,Active
12990,Imagine Race,13,213,189,191.72,130.55,2022-12-23,Discontinued
12991,Join Argue,17,223,8,49.32,29.15,2024-06-28,Active
12992,Force Way,11,271,49,20.45,11.68,2023-12-12,Active
12993,Become Send,11,23,58,341.99,254.2,2023-07-07,Active
12994,Assume Affect,19,24,117,136.29,63.21,2021-01-21,Active
12995,Hold Including,25,133,161,787.98,367.44,2020-01-10,Active
12996,Whose Way,11,224,84,537.84,343.38,2024-01-22,Active
12997,Because Single,17,166,89,335.48,261.63,2022-03-08,Active
12998,Good Popular,1,127,103,18.71,13.64,2022-12-03,Active
12999,Accept Space,8,75,93,213.65,162.26,2021-09-10,Active
13000,Citizen Chance,15,171,174,914.17,433.42,2025-11-15,Active
13001,Theory Whether,19,64,153,376.15,215.03,2023-05-07,Active
13002,Thing None,11,172,148,198.22,136.85,2023-04-11,Discontinued
13003,Season Federal,15,228,184,539.9,405.48,2023-10-21,Active
13004,Student Notice,9,165,190,30.09,25.27,2024-05-20,Active
13005,Require Mention,7,175,101,154.38,120.86,2020-03-23,Active
13006,Land Strong,6,41,43,621.69,463.75,2025-10-10,Active
13007,Leave College,22,158,150,396.05,228.48,2020-04-18,Discontinued
13008,Force Company,9,220,90,181.38,149.42,2022-12-26,Active
13009,Picture Establish,11,271,188,703.31,482.72,2020-01-09,Active
13010,Technology North,20,281,79,688.0,478.44,2024-12-25,Active
13011,Morning Shake,22,200,34,90.31,62.8,2022-09-19,Active
13012,Tax From,1,23,79,52.47,37.28,2020-08-27,Active
13013,Few Leave,22,165,44,42.16,23.91,2020-09-23,Active
13014,Eat Prepare,22,124,43,413.2,326.55,2025-05-15,Discontinued
13015,End Force,25,72,133,75.66,44.62,2025-02-15,Active
13016,Single Theory,25,84,88,44.05,33.29,2020-04-17,Active
13017,Resource Force,24,199,177,100.78,69.66,2022-06-27,Active
13018,At Chance,12,145,14,555.61,363.31,2022-10-29,Active
13019,Religious Life,20,202,116,159.91,87.85,2022-06-08,Active
13020,Whose Story,7,122,37,110.13,93.92,2021-03-03,Active
13021,American Short,11,174,147,113.99,88.23,2021-06-20,Discontinued
13022,Piece Bring,1,10,136,657.97,495.07,2022-04-09,Discontinued
13023,Recently Feel,19,4,38,766.63,380.76,2024-02-04,Discontinued
13024,Commercial Establish,3,100,193,476.63,258.39,2023-11-03,Active
13025,Course Eat,20,216,133,618.11,391.85,2023-07-31,Active
13026,Name Player,11,124,7,458.18,321.07,2023-05-24,Active
13027,List Must,10,162,103,501.73,253.74,2024-04-03,Discontinued
13028,Third Stand,12,271,189,623.61,427.19,2023-08-21,Active
13029,Theory Thing,9,60,168,373.29,240.25,2024-03-23,Discontinued
13030,Name Left,24,16,26,229.48,155.78,2022-12-27,Active
13031,Left His,3,169,152,918.98,474.83,2022-02-21,Active
13032,Girl Leg,20,185,81,237.08,122.65,2020-09-28,Active
13033,New Girl,11,106,113,152.97,109.08,2025-01-08,Active
13034,Beat Tv,20,188,83,64.05,32.98,2024-04-09,Active
13035,Choice Certain,5,192,195,585.5,354.15,2024-03-03,Active
13036,Song Prepare,17,240,5,669.73,418.41,2023-10-27,Active
13037,Leg Whom,19,205,96,424.06,337.15,2025-07-15,Active
13038,Radio Space,9,85,126,648.97,357.61,2020-01-20,Active
13039,Consider Specific,24,130,9,697.22,366.41,2021-02-04,Active
13040,Turn Together,8,2,169,26.07,19.97,2024-09-05,Active
13041,Way Single,7,18,181,786.4,414.99,2023-01-12,Active
13042,Think Dark,14,220,7,550.29,435.26,2022-12-29,Active
13043,East Certain,25,277,119,567.04,362.27,2023-05-31,Active
13044,News City,15,152,146,751.39,386.98,2020-08-13,Active
13045,Class Require,10,118,81,237.23,112.24,2022-08-17,Active
13046,Base Them,15,22,169,699.06,428.33,2023-08-28,Active
13047,Choice Edge,10,11,4,662.48,329.48,2022-08-20,Active
13048,Imagine More,13,209,93,349.74,197.24,2022-10-08,Active
13049,Clear Bring,16,33,19,723.13,396.86,2023-08-29,Active
13050,At Stand,5,25,179,895.14,426.18,2021-12-08,Active
13051,Themselves Father,15,237,53,299.75,144.48,2022-01-02,Discontinued
13052,Father Yard,11,43,103,588.16,294.68,2024-05-14,Active
13053,College Story,25,288,158,638.0,383.49,2023-11-04,Active
13054,Theory Beat,12,75,185,572.55,283.17,2020-04-08,Active
13055,Happy Operation,25,175,125,84.26,63.34,2021-06-12,Active
13056,Force Strong,13,267,105,449.75,229.75,2022-04-20,Active
13057,Gun Thing,19,153,138,512.27,264.59,2023-05-09,Active
13058,Base Yard,10,212,199,462.48,363.27,2025-07-22,Active
13059,Three Citizen,6,14,68,65.93,37.2,2020-09-06,Active
13060,Today Radio,5,225,112,379.05,183.19,2020-06-17,Active
13061,Set Myself,23,295,40,304.56,196.34,2024-03-03,Active
13062,Capital Let,25,176,10,143.37,111.11,2025-11-12,Active
13063,Color Respond,3,300,126,282.9,161.55,2024-10-31,Discontinued
13064,Power Hot,3,95,67,414.42,248.36,2020-07-31,Discontinued
13065,Themselves Explain,21,258,137,879.52,443.72,2021-12-01,Active
13066,Race Growth,8,61,174,233.29,154.99,2024-09-28,Active
13067,Rate Carry,13,176,199,466.86,227.36,2020-03-25,Discontinued
13068,Charge None,2,182,183,710.27,348.44,2023-04-09,Discontinued
13069,Soldier Hour,16,192,199,150.8,102.18,2025-12-11,Active
13070,Federal Whether,12,252,23,891.81,486.45,2021-02-20,Active
13071,Effort Become,9,266,66,632.36,384.64,2022-03-08,Active
13072,Student Economy,4,44,45,659.71,313.01,2021-08-25,Active
13073,Individual Recognize,17,93,166,45.23,31.77,2021-05-31,Discontinued
13074,Movie List,7,172,34,704.68,481.79,2025-03-24,Active
13075,Room Cup,10,54,116,238.63,116.59,2025-04-20,Active
13076,More Tax,25,145,195,69.0,58.42,2021-01-28,Active
13077,Beat Question,11,225,109,863.88,445.65,2024-04-11,Active
13078,Left Recently,6,265,165,745.77,396.56,2024-08-12,Active
13079,At Program,6,237,67,223.88,166.97,2025-12-03,Active
13080,World Himself,5,134,148,775.83,399.03,2025-08-14,Active
13081,Technology Money,17,92,107,380.7,205.67,2022-02-19,Active
13082,Company Use,24,176,125,776.21,361.39,2023-09-22,Active
13083,Join Marriage,21,3,31,160.67,89.7,2021-06-04,Active
13084,Establish Notice,5,146,6,395.49,195.93,2023-02-10,Active
13085,Wonder Scientist,13,176,10,1017.36,466.04,2022-07-31,Active
13086,Government Take,21,75,129,225.57,104.03,2024-08-19,Active
13087,House Word,14,221,195,507.19,233.17,2023-11-26,Discontinued
13088,Resource Space,2,220,63,161.06,91.21,2024-06-11,Active
13089,Doctor Thing,5,27,191,324.29,228.62,2025-05-24,Active
13090,Bring From,24,197,186,190.14,158.67,2022-09-23,Active
13091,Difficult Yard,25,33,87,96.66,82.63,2025-08-12,Active
13092,Area Manager,25,228,84,329.6,261.68,2021-09-28,Active
13093,Safe Point,25,181,20,907.01,429.33,2022-09-05,Active
13094,Cup Them,24,17,192,508.86,414.74,2024-02-01,Active
13095,Carry Issue,14,185,91,370.78,305.97,2025-11-20,Active
13096,However Weight,4,163,9,430.39,225.21,2020-05-24,Active
13097,Hold Tv,10,252,19,147.88,89.68,2022-06-24,Active
13098,Certain Become,25,262,124,291.2,146.09,2024-12-19,Active
13099,Blood Turn,24,246,29,529.28,267.8,2022-02-13,Active
13100,Safe Ahead,24,232,119,1027.78,483.79,2024-07-14,Active
13101,Piece Chair,14,77,128,356.29,271.96,2022-12-10,Active
13102,Prepare Benefit,15,293,144,858.85,462.14,2020-01-10,Active
13103,Imagine Put,13,133,41,288.52,168.67,2023-11-05,Active
13104,Door Technology,23,81,113,56.36,41.63,2020-09-15,Active
13105,Citizen Politics,14,26,50,526.42,321.97,2025-01-18,Active
13106,Entire Capital,17,39,109,548.31,444.46,2020-08-12,Active
13107,American Enough,24,274,179,616.54,462.29,2020-05-31,Active
13108,Himself Whose,25,28,181,442.96,252.13,2020-02-15,Active
13109,Become Become,5,198,54,231.45,138.97,2024-12-08,Active
13110,Politics Those,6,55,58,149.94,76.34,2021-04-30,Active
13111,Thing Find,23,60,113,64.59,34.42,2024-04-18,Active
13112,Whether Good,22,60,32,148.87,126.42,2025-08-14,Active
13113,Religious Film,10,173,21,679.25,335.51,2023-12-23,Active
13114,Lot Respond,1,220,60,448.39,352.83,2024-04-15,Active
